,player,pl_acc,pl_pps,min_start,min_end,shots_count,shots_made,shots_freq,shots_acc
265,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,35,36,17,6,5.105105105105105,35.294117647058826
266,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,35,36,20,8,6.006006006006006,40.0
267,Others [TOR],0.0,0.0,35,36,12,1,3.6036036036036037,8.333333333333332
268,Danny Green [TOR],46.73202614379085,124.83660130718954,35,36,4,1,1.2012012012012012,25.0
269,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,35,36,18,5,5.405405405405405,27.77777777777778
270,CJ Miles [TOR],35.483870967741936,92.1146953405018,37,38,14,3,5.343511450381679,21.428571428571427
271,Delon Wright [TOR],43.12977099236641,95.22900763358778,37,38,30,15,11.450381679389313,50.0
272,Marc Gasol [TOR],44.85981308411215,101.16822429906543,37,38,7,4,2.6717557251908395,57.14285714285714
273,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,37,38,12,3,4.580152671755725,25.0
274,Norman Powell [TOR],47.8494623655914,111.29032258064515,37,38,42,24,16.03053435114504,57.14285714285714
275,Greg Monroe [TOR],49.09090909090909,98.7878787878788,37,38,9,3,3.435114503816794,33.33333333333333
276,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,37,38,13,8,4.961832061068702,61.53846153846154
277,OG Anunoby [TOR],45.05208333333333,106.51041666666667,37,38,32,12,12.213740458015268,37.5
278,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,37,38,22,10,8.396946564885496,45.45454545454545
279,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,37,38,16,8,6.106870229007634,50.0
280,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,37,38,22,14,8.396946564885496,63.63636363636363
281,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,37,38,9,3,3.435114503816794,33.33333333333333
282,Others [TOR],0.0,0.0,37,38,25,11,9.541984732824428,44.0
283,Danny Green [TOR],46.73202614379085,124.83660130718954,37,38,3,1,1.1450381679389312,33.33333333333333
284,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,37,38,6,2,2.2900763358778624,33.33333333333333
285,CJ Miles [TOR],35.483870967741936,92.1146953405018,39,40,24,5,8.080808080808081,20.833333333333336
286,Delon Wright [TOR],43.12977099236641,95.22900763358778,39,40,26,11,8.754208754208754,42.30769230769231
287,Marc Gasol [TOR],44.85981308411215,101.16822429906543,39,40,5,3,1.6835016835016836,60.0
288,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,39,40,20,9,6.734006734006734,45.0
289,Norman Powell [TOR],47.8494623655914,111.29032258064515,39,40,41,17,13.804713804713804,41.46341463414634
290,Greg Monroe [TOR],49.09090909090909,98.7878787878788,39,40,15,7,5.05050505050505,46.666666666666664
291,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,39,40,10,8,3.367003367003367,80.0
292,OG Anunoby [TOR],45.05208333333333,106.51041666666667,39,40,37,7,12.457912457912458,18.91891891891892
293,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,39,40,32,10,10.774410774410775,31.25
294,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,39,40,17,12,5.723905723905724,70.58823529411765
295,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,39,40,26,16,8.754208754208754,61.53846153846154
296,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,39,40,13,6,4.377104377104377,46.15384615384615
297,Others [TOR],0.0,0.0,39,40,15,8,5.05050505050505,53.333333333333336
298,Danny Green [TOR],46.73202614379085,124.83660130718954,39,40,3,2,1.0101010101010102,66.66666666666666
299,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,39,40,13,3,4.377104377104377,23.076923076923077
300,CJ Miles [TOR],35.483870967741936,92.1146953405018,41,42,12,5,5.128205128205129,41.66666666666667
301,Delon Wright [TOR],43.12977099236641,95.22900763358778,41,42,17,8,7.264957264957265,47.05882352941176
302,Marc Gasol [TOR],44.85981308411215,101.16822429906543,41,42,2,1,0.8547008547008547,50.0
303,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,41,42,6,4,2.5641025641025643,66.66666666666666
304,Norman Powell [TOR],47.8494623655914,111.29032258064515,41,42,14,6,5.982905982905983,42.857142857142854
305,Greg Monroe [TOR],49.09090909090909,98.7878787878788,41,42,3,1,1.2820512820512822,33.33333333333333
306,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,41,42,8,4,3.4188034188034186,50.0
307,OG Anunoby [TOR],45.05208333333333,106.51041666666667,41,42,20,9,8.547008547008547,45.0
308,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,41,42,22,9,9.401709401709402,40.909090909090914
309,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,41,42,18,7,7.6923076923076925,38.88888888888889
310,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,41,42,24,14,10.256410256410257,58.333333333333336
311,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,41,42,23,10,9.82905982905983,43.47826086956522
312,Others [TOR],0.0,0.0,41,42,10,4,4.273504273504273,40.0
313,Danny Green [TOR],46.73202614379085,124.83660130718954,41,42,15,9,6.410256410256411,60.0
314,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,41,42,40,16,17.094017094017094,40.0
315,CJ Miles [TOR],35.483870967741936,92.1146953405018,43,44,5,1,2.293577981651376,20.0
316,Delon Wright [TOR],43.12977099236641,95.22900763358778,43,44,8,4,3.669724770642202,50.0
317,Marc Gasol [TOR],44.85981308411215,101.16822429906543,43,44,2,1,0.9174311926605505,50.0
318,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,43,44,5,2,2.293577981651376,40.0
319,Norman Powell [TOR],47.8494623655914,111.29032258064515,43,44,6,3,2.7522935779816513,50.0
320,Greg Monroe [TOR],49.09090909090909,98.7878787878788,43,44,3,0,1.3761467889908257,0.0
321,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,43,44,6,2,2.7522935779816513,33.33333333333333
322,OG Anunoby [TOR],45.05208333333333,106.51041666666667,43,44,9,3,4.128440366972477,33.33333333333333
323,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,43,44,24,11,11.009174311926605,45.83333333333333
324,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,43,44,23,17,10.55045871559633,73.91304347826086
325,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,43,44,28,14,12.844036697247706,50.0
326,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,43,44,27,11,12.385321100917432,40.74074074074074
327,Others [TOR],0.0,0.0,43,44,5,2,2.293577981651376,40.0
328,Danny Green [TOR],46.73202614379085,124.83660130718954,43,44,11,6,5.045871559633028,54.54545454545454
329,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,43,44,56,31,25.68807339449541,55.35714285714286
330,CJ Miles [TOR],35.483870967741936,92.1146953405018,45,46,2,1,0.9433962264150944,50.0
331,Delon Wright [TOR],43.12977099236641,95.22900763358778,45,46,2,2,0.9433962264150944,100.0
332,Marc Gasol [TOR],44.85981308411215,101.16822429906543,45,46,5,1,2.358490566037736,20.0
333,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,45,46,2,0,0.9433962264150944,0.0
334,Norman Powell [TOR],47.8494623655914,111.29032258064515,45,46,3,1,1.4150943396226414,33.33333333333333
335,Greg Monroe [TOR],49.09090909090909,98.7878787878788,45,46,0,0,0.0,0.0
336,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,45,46,4,1,1.8867924528301887,25.0
337,OG Anunoby [TOR],45.05208333333333,106.51041666666667,45,46,6,2,2.830188679245283,33.33333333333333
338,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,45,46,19,7,8.962264150943396,36.84210526315789
339,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,45,46,29,13,13.679245283018869,44.827586206896555
340,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,45,46,22,9,10.377358490566039,40.909090909090914
341,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,45,46,25,6,11.79245283018868,24.0
342,Others [TOR],0.0,0.0,45,46,12,3,5.660377358490566,25.0
343,Danny Green [TOR],46.73202614379085,124.83660130718954,45,46,22,7,10.377358490566039,31.818181818181817
344,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,45,46,59,32,27.830188679245282,54.23728813559322
345,CJ Miles [TOR],35.483870967741936,92.1146953405018,47,48,2,0,0.819672131147541,0.0
346,Delon Wright [TOR],43.12977099236641,95.22900763358778,47,48,6,2,2.459016393442623,33.33333333333333
347,Marc Gasol [TOR],44.85981308411215,101.16822429906543,47,48,2,1,0.819672131147541,50.0
348,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,47,48,3,1,1.2295081967213115,33.33333333333333
349,Norman Powell [TOR],47.8494623655914,111.29032258064515,47,48,2,1,0.819672131147541,50.0
350,Greg Monroe [TOR],49.09090909090909,98.7878787878788,47,48,4,1,1.639344262295082,25.0
351,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,47,48,6,3,2.459016393442623,50.0
352,OG Anunoby [TOR],45.05208333333333,106.51041666666667,47,48,8,5,3.278688524590164,62.5
353,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,47,48,12,5,4.918032786885246,41.66666666666667
354,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,47,48,18,12,7.377049180327869,66.66666666666666
355,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,47,48,19,7,7.786885245901639,36.84210526315789
356,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,47,48,32,14,13.114754098360656,43.75
357,Others [TOR],0.0,0.0,47,48,32,14,13.114754098360656,43.75
358,Danny Green [TOR],46.73202614379085,124.83660130718954,47,48,28,10,11.475409836065573,35.714285714285715
359,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,47,48,70,27,28.688524590163933,38.57142857142858
