,player,pl_acc,pl_pps,min_start,min_end,shots_count,shots_made,shots_freq,shots_acc
96,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,7,7,8,6,5.333333333333333,75.0
97,OG Anunoby [TOR],45.05208333333333,106.51041666666667,7,7,0,0,0.0,0.0
98,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,7,7,9,3,6.0,33.33333333333333
99,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,7,7,29,14,19.333333333333332,48.275862068965516
100,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,7,7,21,11,14.0,52.38095238095239
101,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,7,7,20,7,13.333333333333334,35.0
102,Others [TOR],0.0,0.0,7,7,0,0,0.0,0.0
103,Danny Green [TOR],46.73202614379085,124.83660130718954,7,7,30,16,20.0,53.333333333333336
104,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,7,7,25,11,16.666666666666668,44.0
105,CJ Miles [TOR],35.483870967741936,92.1146953405018,8,8,0,0,0.0,0.0
106,Delon Wright [TOR],43.12977099236641,95.22900763358778,8,8,0,0,0.0,0.0
107,Marc Gasol [TOR],44.85981308411215,101.16822429906543,8,8,5,2,3.3783783783783785,40.0
108,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,8,8,4,0,2.7027027027027026,0.0
109,Norman Powell [TOR],47.8494623655914,111.29032258064515,8,8,1,1,0.6756756756756757,100.0
110,Greg Monroe [TOR],49.09090909090909,98.7878787878788,8,8,2,1,1.3513513513513513,50.0
111,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,8,8,1,1,0.6756756756756757,100.0
112,OG Anunoby [TOR],45.05208333333333,106.51041666666667,8,8,5,4,3.3783783783783785,80.0
113,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,8,8,11,5,7.4324324324324325,45.45454545454545
114,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,8,8,26,17,17.56756756756757,65.38461538461539
115,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,8,8,25,13,16.89189189189189,52.0
116,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,8,8,18,8,12.162162162162161,44.44444444444444
117,Others [TOR],0.0,0.0,8,8,0,0,0.0,0.0
118,Danny Green [TOR],46.73202614379085,124.83660130718954,8,8,15,5,10.135135135135135,33.33333333333333
119,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,8,8,35,17,23.64864864864865,48.57142857142857
120,CJ Miles [TOR],35.483870967741936,92.1146953405018,9,9,0,0,0.0,0.0
121,Delon Wright [TOR],43.12977099236641,95.22900763358778,9,9,5,2,3.3333333333333335,40.0
122,Marc Gasol [TOR],44.85981308411215,101.16822429906543,9,9,1,1,0.6666666666666666,100.0
123,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,9,9,2,0,1.3333333333333333,0.0
124,Norman Powell [TOR],47.8494623655914,111.29032258064515,9,9,10,3,6.666666666666667,30.0
125,Greg Monroe [TOR],49.09090909090909,98.7878787878788,9,9,4,2,2.6666666666666665,50.0
126,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,9,9,4,3,2.6666666666666665,75.0
127,OG Anunoby [TOR],45.05208333333333,106.51041666666667,9,9,13,11,8.666666666666666,84.61538461538461
128,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,9,9,9,4,6.0,44.44444444444444
129,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,9,9,18,9,12.0,50.0
130,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,9,9,23,17,15.333333333333334,73.91304347826086
131,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,9,9,16,6,10.666666666666666,37.5
132,Others [TOR],0.0,0.0,9,9,1,0,0.6666666666666666,0.0
133,Danny Green [TOR],46.73202614379085,124.83660130718954,9,9,19,9,12.666666666666666,47.368421052631575
134,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,9,9,25,13,16.666666666666668,52.0
135,CJ Miles [TOR],35.483870967741936,92.1146953405018,10,10,7,2,5.0359712230215825,28.57142857142857
136,Delon Wright [TOR],43.12977099236641,95.22900763358778,10,10,9,2,6.474820143884892,22.22222222222222
137,Marc Gasol [TOR],44.85981308411215,101.16822429906543,10,10,5,3,3.597122302158273,60.0
138,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,10,10,4,0,2.8776978417266186,0.0
139,Norman Powell [TOR],47.8494623655914,111.29032258064515,10,10,11,3,7.913669064748201,27.27272727272727
140,Greg Monroe [TOR],49.09090909090909,98.7878787878788,10,10,3,1,2.158273381294964,33.33333333333333
141,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,10,10,4,3,2.8776978417266186,75.0
142,OG Anunoby [TOR],45.05208333333333,106.51041666666667,10,10,9,3,6.474820143884892,33.33333333333333
143,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,10,10,18,5,12.949640287769784,27.77777777777778
144,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,10,10,17,10,12.23021582733813,58.82352941176471
145,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,10,10,18,10,12.949640287769784,55.55555555555556
146,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,10,10,4,2,2.8776978417266186,50.0
147,Others [TOR],0.0,0.0,10,10,6,1,4.316546762589928,16.666666666666664
148,Danny Green [TOR],46.73202614379085,124.83660130718954,10,10,7,3,5.0359712230215825,42.857142857142854
149,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,10,10,17,13,12.23021582733813,76.47058823529412
150,CJ Miles [TOR],35.483870967741936,92.1146953405018,11,11,11,5,7.534246575342466,45.45454545454545
151,Delon Wright [TOR],43.12977099236641,95.22900763358778,11,11,10,1,6.8493150684931505,10.0
152,Marc Gasol [TOR],44.85981308411215,101.16822429906543,11,11,1,0,0.684931506849315,0.0
153,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,11,11,8,3,5.47945205479452,37.5
154,Norman Powell [TOR],47.8494623655914,111.29032258064515,11,11,16,8,10.95890410958904,50.0
155,Greg Monroe [TOR],49.09090909090909,98.7878787878788,11,11,6,2,4.109589041095891,33.33333333333333
156,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,11,11,10,4,6.8493150684931505,40.0
157,OG Anunoby [TOR],45.05208333333333,106.51041666666667,11,11,14,7,9.58904109589041,50.0
158,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,11,11,16,9,10.95890410958904,56.25
159,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,11,11,13,9,8.904109589041095,69.23076923076923
160,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,11,11,15,5,10.273972602739725,33.33333333333333
161,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,11,11,8,5,5.47945205479452,62.5
162,Others [TOR],0.0,0.0,11,11,3,1,2.0547945205479454,33.33333333333333
163,Danny Green [TOR],46.73202614379085,124.83660130718954,11,11,8,4,5.47945205479452,50.0
164,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,11,11,7,3,4.794520547945205,42.857142857142854
165,CJ Miles [TOR],35.483870967741936,92.1146953405018,12,12,16,7,8.839779005524862,43.75
166,Delon Wright [TOR],43.12977099236641,95.22900763358778,12,12,13,7,7.18232044198895,53.84615384615385
167,Marc Gasol [TOR],44.85981308411215,101.16822429906543,12,12,2,1,1.1049723756906078,50.0
168,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,12,12,13,6,7.18232044198895,46.15384615384615
169,Norman Powell [TOR],47.8494623655914,111.29032258064515,12,12,22,9,12.154696132596685,40.909090909090914
170,Greg Monroe [TOR],49.09090909090909,98.7878787878788,12,12,10,5,5.524861878453039,50.0
171,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,12,12,7,6,3.867403314917127,85.71428571428571
172,OG Anunoby [TOR],45.05208333333333,106.51041666666667,12,12,14,3,7.734806629834254,21.428571428571427
173,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,12,12,33,11,18.23204419889503,33.33333333333333
174,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,12,12,12,7,6.629834254143646,58.333333333333336
175,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,12,12,23,11,12.707182320441989,47.82608695652174
176,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,12,12,4,2,2.2099447513812156,50.0
177,Others [TOR],0.0,0.0,12,12,8,4,4.419889502762431,50.0
178,Danny Green [TOR],46.73202614379085,124.83660130718954,12,12,3,1,1.6574585635359116,33.33333333333333
179,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,12,12,1,0,0.5524861878453039,0.0
180,CJ Miles [TOR],35.483870967741936,92.1146953405018,13,13,9,4,6.569343065693431,44.44444444444444
181,Delon Wright [TOR],43.12977099236641,95.22900763358778,13,13,13,4,9.489051094890511,30.76923076923077
182,Marc Gasol [TOR],44.85981308411215,101.16822429906543,13,13,5,1,3.6496350364963503,20.0
183,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,13,13,4,2,2.9197080291970803,50.0
184,Norman Powell [TOR],47.8494623655914,111.29032258064515,13,13,19,8,13.86861313868613,42.10526315789473
185,Greg Monroe [TOR],49.09090909090909,98.7878787878788,13,13,10,6,7.299270072992701,60.0
186,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,13,13,6,5,4.37956204379562,83.33333333333334
187,OG Anunoby [TOR],45.05208333333333,106.51041666666667,13,13,21,9,15.328467153284672,42.857142857142854
188,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,13,13,11,5,8.02919708029197,45.45454545454545
189,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,13,13,10,4,7.299270072992701,40.0
190,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,13,13,12,7,8.75912408759124,58.333333333333336
191,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,13,13,4,2,2.9197080291970803,50.0
192,Others [TOR],0.0,0.0,13,13,7,4,5.109489051094891,57.14285714285714
193,Danny Green [TOR],46.73202614379085,124.83660130718954,13,13,3,0,2.18978102189781,0.0
194,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,13,13,3,1,2.18978102189781,33.33333333333333
195,CJ Miles [TOR],35.483870967741936,92.1146953405018,14,14,14,6,9.210526315789474,42.857142857142854
196,Delon Wright [TOR],43.12977099236641,95.22900763358778,14,14,17,6,11.18421052631579,35.294117647058826
197,Marc Gasol [TOR],44.85981308411215,101.16822429906543,14,14,4,3,2.6315789473684212,75.0
198,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,14,14,3,1,1.9736842105263157,33.33333333333333
199,Norman Powell [TOR],47.8494623655914,111.29032258064515,14,14,23,10,15.131578947368421,43.47826086956522
200,Greg Monroe [TOR],49.09090909090909,98.7878787878788,14,14,7,5,4.605263157894737,71.42857142857143
201,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,14,14,8,4,5.2631578947368425,50.0
202,OG Anunoby [TOR],45.05208333333333,106.51041666666667,14,14,24,12,15.789473684210526,50.0
203,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,14,14,9,2,5.921052631578948,22.22222222222222
204,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,14,14,9,5,5.921052631578948,55.55555555555556
205,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,14,14,13,5,8.552631578947368,38.46153846153847
206,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,14,14,7,1,4.605263157894737,14.285714285714285
207,Others [TOR],0.0,0.0,14,14,7,2,4.605263157894737,28.57142857142857
208,Danny Green [TOR],46.73202614379085,124.83660130718954,14,14,3,2,1.9736842105263157,66.66666666666666
209,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,14,14,4,3,2.6315789473684212,75.0
210,CJ Miles [TOR],35.483870967741936,92.1146953405018,15,15,10,2,6.993006993006993,20.0
211,Delon Wright [TOR],43.12977099236641,95.22900763358778,15,15,15,6,10.48951048951049,40.0
212,Marc Gasol [TOR],44.85981308411215,101.16822429906543,15,15,2,2,1.3986013986013985,100.0
213,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,15,15,4,1,2.797202797202797,25.0
214,Norman Powell [TOR],47.8494623655914,111.29032258064515,15,15,22,8,15.384615384615385,36.36363636363637
215,Greg Monroe [TOR],49.09090909090909,98.7878787878788,15,15,3,1,2.097902097902098,33.33333333333333
216,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,15,15,10,7,6.993006993006993,70.0
217,OG Anunoby [TOR],45.05208333333333,106.51041666666667,15,15,14,6,9.79020979020979,42.857142857142854
218,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,15,15,16,3,11.188811188811188,18.75
219,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,15,15,10,5,6.993006993006993,50.0
220,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,15,15,9,0,6.293706293706293,0.0
221,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,15,15,7,2,4.895104895104895,28.57142857142857
222,Others [TOR],0.0,0.0,15,15,13,5,9.090909090909092,38.46153846153847
223,Danny Green [TOR],46.73202614379085,124.83660130718954,15,15,6,3,4.195804195804196,50.0
224,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,15,15,2,2,1.3986013986013985,100.0
225,CJ Miles [TOR],35.483870967741936,92.1146953405018,16,16,15,4,8.982035928143713,26.666666666666668
226,Delon Wright [TOR],43.12977099236641,95.22900763358778,16,16,18,7,10.778443113772456,38.88888888888889
227,Marc Gasol [TOR],44.85981308411215,101.16822429906543,16,16,4,2,2.395209580838323,50.0
228,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,16,16,2,2,1.1976047904191616,100.0
229,Norman Powell [TOR],47.8494623655914,111.29032258064515,16,16,19,12,11.377245508982035,63.1578947368421
230,Greg Monroe [TOR],49.09090909090909,98.7878787878788,16,16,11,3,6.586826347305389,27.27272727272727
231,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,16,16,10,7,5.9880239520958085,70.0
232,OG Anunoby [TOR],45.05208333333333,106.51041666666667,16,16,18,10,10.778443113772456,55.55555555555556
233,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,16,16,15,9,8.982035928143713,60.0
234,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,16,16,8,5,4.790419161676646,62.5
235,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,16,16,14,7,8.383233532934131,50.0
236,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,16,16,10,2,5.9880239520958085,20.0
237,Others [TOR],0.0,0.0,16,16,9,4,5.389221556886228,44.44444444444444
238,Danny Green [TOR],46.73202614379085,124.83660130718954,16,16,7,1,4.191616766467066,14.285714285714285
239,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,16,16,7,4,4.191616766467066,57.14285714285714
240,CJ Miles [TOR],35.483870967741936,92.1146953405018,17,17,8,4,5.228758169934641,50.0
241,Delon Wright [TOR],43.12977099236641,95.22900763358778,17,17,15,8,9.803921568627452,53.333333333333336
242,Marc Gasol [TOR],44.85981308411215,101.16822429906543,17,17,9,5,5.882352941176471,55.55555555555556
243,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,17,17,1,0,0.6535947712418301,0.0
244,Norman Powell [TOR],47.8494623655914,111.29032258064515,17,17,6,3,3.9215686274509802,50.0
245,Greg Monroe [TOR],49.09090909090909,98.7878787878788,17,17,5,3,3.2679738562091503,60.0
246,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,17,17,14,6,9.15032679738562,42.857142857142854
247,OG Anunoby [TOR],45.05208333333333,106.51041666666667,17,17,12,6,7.8431372549019605,50.0
248,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,17,17,13,7,8.49673202614379,53.84615384615385
249,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,17,17,12,5,7.8431372549019605,41.66666666666667
250,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,17,17,9,2,5.882352941176471,22.22222222222222
251,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,17,17,20,8,13.071895424836601,40.0
252,Others [TOR],0.0,0.0,17,17,5,3,3.2679738562091503,60.0
253,Danny Green [TOR],46.73202614379085,124.83660130718954,17,17,9,4,5.882352941176471,44.44444444444444
254,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,17,17,15,8,9.803921568627452,53.333333333333336
255,CJ Miles [TOR],35.483870967741936,92.1146953405018,18,18,7,4,4.697986577181208,57.14285714285714
256,Delon Wright [TOR],43.12977099236641,95.22900763358778,18,18,7,4,4.697986577181208,57.14285714285714
257,Marc Gasol [TOR],44.85981308411215,101.16822429906543,18,18,7,2,4.697986577181208,28.57142857142857
258,Jeremy Lin [TOR],42.91417165668663,95.80838323353294,18,18,1,0,0.6711409395973155,0.0
259,Norman Powell [TOR],47.8494623655914,111.29032258064515,18,18,1,1,0.6711409395973155,100.0
260,Greg Monroe [TOR],49.09090909090909,98.7878787878788,18,18,4,3,2.684563758389262,75.0
261,Jonas Valanciunas [TOR],55.787476280834916,114.04174573055028,18,18,8,3,5.369127516778524,37.5
262,OG Anunoby [TOR],45.05208333333333,106.51041666666667,18,18,9,4,6.040268456375839,44.44444444444444
263,Fred VanVleet [TOR],41.289198606271775,101.56794425087108,18,18,9,4,6.040268456375839,44.44444444444444
264,Pascal Siakam [TOR],55.032822757111596,118.38074398249452,18,18,19,13,12.751677852348994,68.42105263157895
265,Serge Ibaka [TOR],52.79429250891795,110.93935790725327,18,18,13,8,8.724832214765101,61.53846153846154
266,Kyle Lowry [TOR],41.25177809388336,103.84068278805121,18,18,24,10,16.107382550335572,41.66666666666667
267,Others [TOR],0.0,0.0,18,18,8,5,5.369127516778524,62.5
268,Danny Green [TOR],46.73202614379085,124.83660130718954,18,18,5,3,3.3557046979865772,60.0
269,Kawhi Leonard [TOR],49.9546690843155,109.88213961922031,18,18,27,13,18.120805369127517,48.148148148148145
270,CJ Miles [TOR],35.483870967741936,92.1146953405018,19,19,2,1,1.2903225806451613,50.0
271,Delon Wright [TOR],43.12977099236641,95.22900763358778,19,19,9,2,5.806451612903226,22.22222222222222
